id,release_date,movie,production_budget,domestic_gross,worldwide_gross,tconst,primary_title,original_title,start_year,runtime_minutes,genres
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,tt6118134,Anna,Anna,2016,142.0,Biography
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,tt6427854,Anna,Anna,2017,97.0,Horror
64,2014-06-06,Anna,4357373.0,0.0,1200000.0,tt7456310,Anna,Anna,2019,,"Action,Thriller"
69,1990-10-19,Night of the Living Dead,4200000.0,5835247.0,5835247.0,tt3393372,Night of the Living Dead,Night of the Living Dead,2014,79.0,Horror
77,1968-10-01,Night of the Living Dead,114000.0,12087064.0,30087064.0,tt3393372,Night of the Living Dead,Night of the Living Dead,2014,79.0,Horror
71,2010-08-13,Animal Kingdom,4200000.0,1044039.0,8078683.0,tt1313092,Animal Kingdom,Animal Kingdom,2010,113.0,"Crime,Drama"
71,2010-08-13,Animal Kingdom,4200000.0,1044039.0,8078683.0,tt7016298,Animal Kingdom,Animal Kingdom,2017,121.0,"Drama,Fantasy,Horror"
73,2011-10-21,Cargo,4200000.0,0.0,313230.0,tt1507261,Cargo,Cargo,2011,85.0,Drama
73,2011-10-21,Cargo,4200000.0,0.0,313230.0,tt3860916,Cargo,Cargo,2017,105.0,"Drama,Horror,Sci-Fi"
73,2011-10-21,Cargo,4200000.0,0.0,313230.0,tt5207838,Cargo,Cargo,2017,112.0,Drama
73,2011-10-21,Cargo,4200000.0,0.0,313230.0,tt5357254,Cargo,Cargo,2010,,Documentary
73,2011-10-21,Cargo,4200000.0,0.0,313230.0,tt5492502,Cargo,Cargo,2017,91.0,Drama
81,2015-01-23,The Boy Next Door,4000000.0,36006065.0,53401938.0,tt3181822,The Boy Next Door,The Boy Next Door,2015,91.0,"Horror,Thriller"
85,2014-07-11,Boyhood,4000000.0,25379975.0,57273049.0,tt1065073,Boyhood,Boyhood,2014,165.0,Drama
86,1960-12-15,Exodus,4000000.0,21750000.0,21750000.0,tt1891799,Exodus,Exodus,2011,151.0,War
86,1960-12-15,Exodus,4000000.0,21750000.0,21750000.0,tt3006856,Exodus,Exodus,2013,74.0,Sci-Fi
86,1960-12-15,Exodus,4000000.0,21750000.0,21750000.0,tt5808940,Exodus,Exodus,2017,72.0,Documentary
86,1960-12-15,Exodus,4000000.0,21750000.0,21750000.0,tt7949472,Exodus,Exodus,2017,58.0,Documentary
87,2010-07-09,The Kids Are All Right,4000000.0,20811365.0,36275469.0,tt0842926,The Kids Are All Right,The Kids Are All Right,2010,106.0,"Comedy,Drama,Romance"
89,2014-04-18,A Haunted House 2,4000000.0,17329487.0,21206861.0,tt2828996,A Haunted House 2,A Haunted House 2,2014,86.0,"Comedy,Fantasy"
90,2013-03-01,The Last Exorcism Part II,4000000.0,15179303.0,25448707.0,tt2034139,The Last Exorcism Part II,The Last Exorcism Part II,2013,88.0,"Drama,Horror,Thriller"
95,2000-08-04,Saving Grace,4000000.0,12178602.0,27786849.0,tt1691149,Saving Grace,Saving Grace,2010,85.0,"Crime,Drama,Horror"
98,2016-05-13,The Darkness,4000000.0,10753574.0,10898293.0,tt1878841,The Darkness,The Darkness,2016,92.0,"Horror,Thriller"
100,2001-11-14,The Wash,4000000.0,10097096.0,10097096.0,tt2025702,The Wash,The Wash,2011,,Thriller
2,2008-04-11,The Visitor,4000000.0,9427026.0,19174817.0,tt3545626,The Visitor,The Visitor,2014,74.0,"Adventure,Documentary,Drama"
2,2008-04-11,The Visitor,4000000.0,9427026.0,19174817.0,tt4111814,The Visitor,The Visitor,2014,,Drama
2,2008-04-11,The Visitor,4000000.0,9427026.0,19174817.0,tt5085588,The Visitor,The Visitor,2016,119.0,"Drama,Horror,Thriller"
2,2008-04-11,The Visitor,4000000.0,9427026.0,19174817.0,tt9001442,The Visitor,The Visitor,2018,78.0,"Biography,Documentary"
8,2007-05-25,Bug,4000000.0,7006708.0,8302995.0,tt3749926,Bug,Bug,2017,95.0,"Drama,Mystery,Thriller"
18,2012-08-24,Samsara,4000000.0,2672413.0,5966671.0,tt0770802,Samsara,Samsara,2011,102.0,"Documentary,Music"
20,2011-06-17,The Art of Getting By,4000000.0,1430241.0,1989035.0,tt1645080,The Art of Getting By,The Art of Getting By,2011,83.0,"Drama,Romance"
22,2011-09-23,Red State,4000000.0,1065429.0,1983596.0,tt0873886,Red State,Red State,2011,88.0,"Action,Crime,Horror"
25,2012-10-17,Holy Motors,4000000.0,641054.0,4230426.0,tt2076220,Holy Motors,Holy Motors,2012,115.0,"Drama,Fantasy"
26,2014-06-13,The Signal,4000000.0,600896.0,2665322.0,tt2910814,The Signal,The Signal,2014,97.0,"Drama,Mystery,Sci-Fi"
19,2008-02-22,The Signal,50000.0,251150.0,406299.0,tt2910814,The Signal,The Signal,2014,97.0,"Drama,Mystery,Sci-Fi"
29,2014-03-07,The Face of Love,4000000.0,385069.0,1158877.0,tt1839642,The Face of Love,The Face of Love,2013,92.0,"Drama,Mystery,Romance"
30,2014-04-11,Joe,4000000.0,373375.0,373375.0,tt2382396,Joe,Joe,2013,117.0,"Crime,Drama"
30,2014-04-11,Joe,4000000.0,373375.0,373375.0,tt3532296,Joe,Joe,2014,,Documentary
30,2014-04-11,Joe,4000000.0,373375.0,373375.0,tt3614128,Joe,Joe,2014,5.0,"Biography,Documentary"
30,2014-04-11,Joe,4000000.0,373375.0,373375.0,tt8386524,Joe,Joe,2016,,Drama
33,2009-05-08,Adoration,4000000.0,294244.0,384244.0,tt2103267,Adore,Adoration,2013,112.0,"Drama,Romance"
35,2019-06-07,Late Night,4000000.0,246305.0,246305.0,tt6107548,Late Night,Late Night,2019,102.0,"Comedy,Drama"
38,2015-04-10,Desert Dancer,4000000.0,155271.0,596335.0,tt2403393,Desert Dancer,Desert Dancer,2014,104.0,"Biography,Drama,Music"
41,2015-06-19,Manglehorn,4000000.0,132270.0,797439.0,tt2893490,Manglehorn,Manglehorn,2014,97.0,Drama
43,2011-04-01,Trust,4000000.0,120016.0,120016.0,tt1529572,Trust,Trust,2010,106.0,"Crime,Drama,Thriller"
43,2011-04-01,Trust,4000000.0,120016.0,120016.0,tt4569764,Trust,Trust,2015,,"Drama,Mystery"
43,2011-04-01,Trust,4000000.0,120016.0,120016.0,tt5541186,Trust,Trust,2018,92.0,Drama
43,2011-04-01,Trust,4000000.0,120016.0,120016.0,tt8267382,Trust,Trust,2018,,Drama
43,2011-04-01,Trust,4000000.0,120016.0,120016.0,tt8779022,Trust,Trust,2018,100.0,"Crime,Drama"
47,2011-04-22,Stake Land,4000000.0,33245.0,679482.0,tt1464580,Stake Land,Stake Land,2010,98.0,"Drama,Horror,Sci-Fi"
48,2015-02-27,Praia do Futuro,4000000.0,20620.0,760678.0,tt2199543,Futuro Beach,Praia do Futuro,2014,106.0,"Drama,Romance"
49,2002-12-27,Sonny,4000000.0,17639.0,17639.0,tt7039582,Sonny,Sonny,2018,95.0,Crime
51,2014-04-18,13 Sins,4000000.0,9134.0,47552.0,tt2059171,13 Sins,13 Sins,2014,93.0,"Horror,Thriller"
52,2011-11-18,Another Happy Day,4000000.0,9120.0,978527.0,tt1719071,Another Happy Day,Another Happy Day,2011,119.0,"Comedy,Drama"
53,2013-02-22,Inescapable,4000000.0,4327.0,4327.0,tt1844203,Inescapable,Inescapable,2012,93.0,"Action,Drama,Mystery"
55,2013-12-31,Geograf globus propil,4000000.0,0.0,4454853.0,tt3155604,The Geographer Drank His Globe Away,Geograf globus propil,2013,120.0,"Adventure,Drama,Romance"
56,2012-03-20,A Lonely Place to Die,4000000.0,0.0,442550.0,tt1422136,A Lonely Place to Die,A Lonely Place to Die,2011,99.0,"Adventure,Crime,Thriller"
57,2003-12-31,Nothing,4000000.0,0.0,63180.0,tt10332174,Nothing,Nothing,2019,75.0,Sci-Fi
57,2003-12-31,Nothing,4000000.0,0.0,63180.0,tt6512568,Nothing,Nothing,2017,46.0,Drama
62,2012-11-09,Replicas,4000000.0,0.0,0.0,tt4154916,Replicas,Replicas,2018,107.0,"Drama,Sci-Fi,Thriller"
63,2012-12-31,The Helpers,4000000.0,0.0,0.0,tt1854582,No Vacancy,The Helpers,2012,81.0,Horror
64,2015-12-31,The Veil,4000000.0,0.0,0.0,tt3343868,The Veil,The Veil,2017,93.0,"Action,Adventure,Sci-Fi"
64,2015-12-31,The Veil,4000000.0,0.0,0.0,tt3533916,The Veil,The Veil,2016,93.0,Horror
65,2014-07-11,The Perfect Wave,4000000.0,0.0,0.0,tt2414822,The Perfect Wave,The Perfect Wave,2014,94.0,"Adventure,Biography,Drama"
69,1966-12-12,A Man for All Seasons,3900000.0,28350000.0,28350000.0,tt4741258,A Man for All Seasons,A Man for All Seasons,2014,43.0,"Biography,Documentary,Family"
71,1976-01-01,Network,3800000.0,23689877.0,23689877.0,tt5057746,Network,Network,2019,140.0,"Drama,Thriller"
75,2018-10-05,Hevi reissu,3800000.0,10153.0,10153.0,tt7220754,Heavy Trip,Hevi reissu,2018,92.0,"Comedy,Music"
77,1950-05-17,Annie Get Your Gun,3768785.0,8000000.0,8000000.0,tt4126626,Annie Get Your Gun,Annie Get Your Gun,2014,,Crime
79,2010-11-05,Four Lions,3750000.0,310007.0,2436111.0,tt1341167,Four Lions,Four Lions,2010,97.0,"Comedy,Crime,Drama"
91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,tt1838722,Truth or Die,Truth or Dare,2012,96.0,"Horror,Mystery"
91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,tt2125681,Truth or Dare,Truth or Dare,2013,85.0,"Horror,Romance,Thriller"
91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,tt2762738,Truth or Dare,Truth or Dare,2013,84.0,"Horror,Thriller"
91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,tt6772950,Truth or Dare,Truth or Dare,2018,100.0,"Horror,Thriller"
91,2018-04-13,Truth or Dare,3500000.0,41411015.0,95127344.0,tt6869948,Truth or Dare,Truth or Dare,2018,92.0,"Comedy,Drama,Romance"
93,1995-04-26,Friday,3500000.0,27467564.0,27936778.0,tt2344824,Friday,Friday,2012,117.0,Family
94,2016-02-19,The Witch,3500000.0,25138705.0,40454520.0,tt8802728,The Witch,The Witch,2018,,Horror
95,2018-02-02,Winchester,3500000.0,25091816.0,44378040.0,tt1072748,Winchester,Winchester,2018,99.0,"Biography,Drama,Fantasy"
97,2013-02-22,Dark Skies,3500000.0,17418667.0,27704111.0,tt2387433,Dark Skies,Dark Skies,2013,97.0,"Horror,Sci-Fi,Thriller"
98,2018-01-19,Forever My Girl,3500000.0,16376066.0,16376066.0,tt4103724,Forever My Girl,Forever My Girl,2018,108.0,"Drama,Music,Romance"
2,1972-06-21,Frenzy,3500000.0,12600000.0,12600000.0,tt4236994,Frenzy,Frenzy,2015,90.0,Thriller
5,1996-08-23,She's the One,3500000.0,9482579.0,13795053.0,tt3264438,She's the One,She's the One,2013,110.0,"Drama,Romance"
11,2018-05-18,First Reformed,3500000.0,3448256.0,3874772.0,tt6053438,First Reformed,First Reformed,2017,113.0,"Drama,Mystery,Thriller"
13,2016-12-02,Believe,3500000.0,890303.0,890303.0,tt10118052,Believe,Believe,2018,16.0,Documentary
13,2016-12-02,Believe,3500000.0,890303.0,890303.0,tt2009606,Believe,Believe,2013,96.0,"Drama,Sport"
13,2016-12-02,Believe,3500000.0,890303.0,890303.0,tt4700756,Believe,Believe,2016,119.0,Drama
13,2016-12-02,Believe,3500000.0,890303.0,890303.0,tt7399140,Believe,Believe,2019,109.0,Drama
15,2016-09-30,American Honey,3500000.0,663247.0,2611750.0,tt3721936,American Honey,American Honey,2016,163.0,"Adventure,Drama,Romance"
16,2016-03-18,The Bronze,3500000.0,615816.0,615816.0,tt3859304,The Bronze,The Bronze,2015,100.0,"Comedy,Drama,Sport"
17,2011-06-10,Trolljegeren,3500000.0,253444.0,5706638.0,tt1740707,Trollhunter,Trolljegeren,2010,103.0,"Drama,Fantasy,Horror"
19,2016-01-08,The Masked Saint,3500000.0,182695.0,182695.0,tt3103166,The Masked Saint,The Masked Saint,2016,105.0,"Action,Biography,Crime"
22,2016-06-03,Time to Choose,3500000.0,29233.0,29233.0,tt5001130,Time to Choose,Time to Choose,2015,100.0,Documentary
25,2011-12-31,The Kick,3500000.0,0.0,40622.0,tt2020110,The Kick,The Kick,2011,94.0,"Action,Sport"
27,2006-10-01,The Secret,3500000.0,0.0,0.0,tt4411584,The Secret,The Secret,2020,,Drama
27,2006-10-01,The Secret,3500000.0,0.0,0.0,tt7772386,The Secret,The Secret,2018,,"Drama,Musical"
33,2013-05-17,Jagten,3450000.0,687185.0,18309793.0,tt2106476,The Hunt,Jagten,2012,115.0,Drama
34,2015-09-01,Lords of London,3440000.0,0.0,0.0,tt1800337,Lords of London,Lords of London,2014,90.0,"Crime,Mystery,Thriller"
37,2011-10-21,Margin Call,3400000.0,5353586.0,20433227.0,tt1615147,Margin Call,Margin Call,2011,107.0,"Drama,Thriller"
38,2008-09-26,Choke,3400000.0,2926565.0,4124277.0,tt1893211,Choke,Choke,2011,122.0,"Action,Drama,Romance"
40,2008-07-11,August,3400000.0,12636.0,12636.0,tt1753460,August,August,2011,99.0,"Drama,Romance"
43,2014-10-10,Whiplash,3300000.0,13092006.0,38969037.0,tt2582802,Whiplash,Whiplash,2014,106.0,"Drama,Music"
44,2007-10-26,Bella,3300000.0,8093373.0,12405473.0,tt4133310,Bella,Bella,2018,80.0,"Drama,Family"
48,2015-01-20,The Opposite Sex,3300000.0,0.0,50206.0,tt2796678,The Opposite Sex,The Opposite Sex,2014,97.0,Comedy
53,1968-06-12,Rosemary's Baby,3200000.0,33395426.0,33395426.0,tt4876464,Rosemary's Baby,Rosemary's Baby,2015,48.0,Comedy
54,2018-07-06,Sorry to Bother You,3200000.0,17493096.0,18285560.0,tt5688932,Sorry to Bother You,Sorry to Bother You,2018,111.0,"Comedy,Fantasy,Sci-Fi"
57,2011-06-03,Beginners,3200000.0,5790894.0,14314407.0,tt1532503,Beginners,Beginners,2010,105.0,"Comedy,Drama,Romance"
58,2016-04-22,The Meddler,3200000.0,4267219.0,5526942.0,tt4501454,The Meddler,The Meddler,2015,103.0,"Comedy,Drama,Romance"
59,2009-07-29,Adam,3200000.0,2283291.0,2834485.0,tt10199664,Adam,Adam,2019,98.0,Drama
59,2009-07-29,Adam,3200000.0,2283291.0,2834485.0,tt10291640,Adam,Adam,2019,20.0,Drama
59,2009-07-29,Adam,3200000.0,2283291.0,2834485.0,tt4113020,Adam,Adam,2014,123.0,Drama
59,2009-07-29,Adam,3200000.0,2283291.0,2834485.0,tt5118062,Adam,Adam,2017,,"Horror,Thriller"
59,2009-07-29,Adam,3200000.0,2283291.0,2834485.0,tt6316466,Adam,Adam,2019,95.0,Comedy
59,2009-07-29,Adam,3200000.0,2283291.0,2834485.0,tt7076838,Adam,Adam,2018,72.0,Drama
59,2009-07-29,Adam,3200000.0,2283291.0,2834485.0,tt8180058,Adam,Adam,2017,,Action
60,2006-09-22,Feast,3200000.0,56131.0,690872.0,tt4282670,Feast,Feast,2014,,Horror
63,2013-04-12,Antiviral,3100000.0,0.0,123407.0,tt2099556,Antiviral,Antiviral,2012,108.0,"Horror,Sci-Fi,Thriller"
65,2010-10-20,Paranormal Activity 2,3000000.0,84752907.0,177512032.0,tt1536044,Paranormal Activity 2,Paranormal Activity 2,2010,91.0,Horror
66,2015-08-28,War Room,3000000.0,67790117.0,73975239.0,tt3832914,War Room,War Room,2015,120.0,Drama
67,2013-06-07,The Purge,3000000.0,64473115.0,91266581.0,tt2184339,The Purge,The Purge,2013,85.0,"Horror,Thriller"
69,2012-10-12,Sinister,3000000.0,48086903.0,87727807.0,tt1922777,Sinister,Sinister,2012,110.0,"Horror,Mystery,Thriller"
69,2012-10-12,Sinister,3000000.0,48086903.0,87727807.0,tt7489744,Sinister,Sinister,2017,,Drama
72,1978-01-01,Coming Home,3000000.0,32653000.0,32653000.0,tt2195830,Coming Home,Coming Home,2012,61.0,Documentary
72,1978-01-01,Coming Home,3000000.0,32653000.0,32653000.0,tt3008180,Coming Home,Coming Home,2014,86.0,"Documentary,Drama"
72,1978-01-01,Coming Home,3000000.0,32653000.0,32653000.0,tt4767526,Coming Home,Coming Home,2016,88.0,Drama
72,1978-01-01,Coming Home,3000000.0,32653000.0,32653000.0,tt5496554,Coming Home,Coming Home,2017,90.0,Drama
72,1978-01-01,Coming Home,3000000.0,32653000.0,32653000.0,tt6847612,Coming Home,Coming Home,2017,74.0,Documentary
72,1978-01-01,Coming Home,3000000.0,32653000.0,32653000.0,tt8899108,Coming Home,Coming Home,2019,88.0,Documentary
72,1978-01-01,Coming Home,3000000.0,32653000.0,32653000.0,tt9313558,Coming Home,Coming Home,2018,50.0,Family
89,2018-06-01,Upgrade,3000000.0,11977130.0,16553285.0,tt6499752,Upgrade,Upgrade,2018,100.0,"Action,Sci-Fi,Thriller"
89,2018-06-01,Upgrade,3000000.0,11977130.0,16553285.0,tt6739824,Upgrade,Upgrade,2016,,Drama
97,1948-08-26,Red River,3000000.0,9012000.0,9012000.0,tt1498568,Red River,Red River,2011,77.0,Horror
99,2013-05-24,Before Midnight,3000000.0,8110621.0,23251930.0,tt2209418,Before Midnight,Before Midnight,2013,109.0,"Drama,Romance"
1,2009-07-31,The Collector,3000000.0,7712114.0,10473836.0,tt2879218,The Collector,The Collector,2012,94.0,"Action,Comedy"
1,2009-07-31,The Collector,3000000.0,7712114.0,10473836.0,tt7225112,The Collector,The Collector,2013,312.0,Drama
3,2017-10-27,Let There Be Light,3000000.0,7233471.0,7241309.0,tt2774034,Let There Be Light,Let There Be Light,2012,97.0,Documentary
3,2017-10-27,Let There Be Light,3000000.0,7233471.0,7241309.0,tt3386948,Let There Be Light,Let There Be Light,2013,52.0,"Biography,Documentary,Drama"
3,2017-10-27,Let There Be Light,3000000.0,7233471.0,7241309.0,tt5804314,Let There Be Light,Let There Be Light,2017,100.0,Drama
3,2017-10-27,Let There Be Light,3000000.0,7233471.0,7241309.0,tt6184774,Let There Be Light,Let There Be Light,2017,80.0,Documentary
3,2017-10-27,Let There Be Light,3000000.0,7233471.0,7241309.0,tt7689186,Let There Be Light,Let There Be Light,2019,93.0,Drama
8,2006-04-28,Water,3000000.0,5529144.0,11322573.0,tt2378581,Water,Water,2014,,"Crime,Thriller"
8,2006-04-28,Water,3000000.0,5529144.0,11322573.0,tt2390250,Water,Water,2012,120.0,Drama
8,2006-04-28,Water,3000000.0,5529144.0,11322573.0,tt4875184,Water,Water,2017,,Drama
8,2006-04-28,Water,3000000.0,5529144.0,11322573.0,tt6920114,Water,Water,2017,19.0,Documentary
8,2006-04-28,Water,3000000.0,5529144.0,11322573.0,tt9064764,Water,Water,2019,,Horror
10,2016-06-24,Swiss Army Man,3000000.0,4210454.0,5837111.0,tt4034354,Swiss Army Man,Swiss Army Man,2016,97.0,"Adventure,Comedy,Drama"
13,1997-02-28,Kama Sutra,3000000.0,4109095.0,4109095.0,tt4327966,Kama Sutra,Kama Sutra,2013,93.0,Romance
14,2013-05-17,Frances Ha,3000000.0,4067398.0,11262769.0,tt2347569,Frances Ha,Frances Ha,2012,86.0,"Comedy,Drama,Romance"
15,2010-04-30,Please Give,3000000.0,4033574.0,4570178.0,tt0878835,Please Give,Please Give,2010,87.0,"Comedy,Drama"
21,2016-04-22,Compadres,3000000.0,3127773.0,7445044.0,tt3367294,Compadres,Compadres,2016,101.0,"Action,Comedy,Crime"
25,2010-04-09,Letters to God,3000000.0,2848587.0,3237452.0,tt1462054,Letters to God,Letters to God,2010,110.0,"Drama,Family"
26,1998-10-16,Happiness,3000000.0,2746453.0,5746453.0,tt3458776,Happiness,Happiness,2013,80.0,"Documentary,Drama,Family"
26,1998-10-16,Happiness,3000000.0,2746453.0,5746453.0,tt4622770,Happiness,Happiness,2016,73.0,Drama
26,1998-10-16,Happiness,3000000.0,2746453.0,5746453.0,tt5424024,Happiness,Happiness,2016,90.0,Drama
26,1998-10-16,Happiness,3000000.0,2746453.0,5746453.0,tt9315470,Happiness,Happiness,2018,62.0,Documentary
28,2014-09-19,Tusk,3000000.0,1821983.0,1887554.0,tt3099498,Tusk,Tusk,2014,102.0,"Comedy,Drama,Horror"
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,tt1455256,The Wall,The Wall,2010,78.0,Documentary
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,tt4218696,The Wall,The Wall,2017,88.0,"Action,Drama,Thriller"
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,tt4778274,The Wall,The Wall,2015,75.0,Documentary
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,tt6060874,The Wall,The Wall,2016,73.0,Drama
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,tt6567616,The Wall,The Wall,2016,34.0,Documentary
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,tt6845582,The Wall,The Wall,2017,5.0,Documentary
29,2017-05-12,The Wall,3000000.0,1803064.0,4495262.0,tt7578246,The Wall,The Wall,2017,,Documentary
31,2012-04-06,Damsels in Distress,3000000.0,1007535.0,1324299.0,tt1667307,Damsels in Distress,Damsels in Distress,2011,99.0,"Comedy,Drama,Romance"
32,2005-03-25,Oldboy,3000000.0,707391.0,6239723.0,tt1321511,Oldboy,Oldboy,2013,104.0,"Action,Drama,Mystery"
33,2011-05-06,Hobo with a Shotgun,3000000.0,703372.0,834953.0,tt1640459,Hobo with a Shotgun,Hobo with a Shotgun,2011,86.0,"Action,Comedy,Horror"
34,2015-05-08,The D Train,3000000.0,669688.0,772366.0,tt2690138,The D Train,The D Train,2015,101.0,"Comedy,Drama"
35,2012-09-07,Bachelorette,3000000.0,446770.0,12577401.0,tt1920849,Bachelorette,Bachelorette,2012,87.0,"Comedy,Romance"
38,2011-09-09,Creature,3000000.0,331000.0,331000.0,tt1686018,Creature,Creature,2011,93.0,Horror
38,2011-09-09,Creature,3000000.0,331000.0,331000.0,tt3619854,Creature,Creature,2014,134.0,"Action,Horror,Sci-Fi"
38,2011-09-09,Creature,3000000.0,331000.0,331000.0,tt3696384,Creature,Creature,2014,84.0,"Biography,Crime,Documentary"
39,2016-12-09,The Bounce Back,3000000.0,321910.0,421404.0,tt3253232,The Bounce Back,The Bounce Back,2016,104.0,"Comedy,Romance"
44,2012-03-02,Tim and Eric's Billion Dollar Movie,3000000.0,201436.0,223652.0,tt1855401,Tim and Eric's Billion Dollar Movie,Tim and Eric's Billion Dollar Movie,2012,93.0,Comedy
45,2007-11-09,Holly,3000000.0,163069.0,163069.0,tt5294776,Holly,Holly,2015,,"Action,Crime,Thriller"
49,2014-08-15,Fort McCoy,3000000.0,78948.0,78948.0,tt1282046,Fort McCoy,Fort McCoy,2011,100.0,"Drama,History,War"
52,2015-09-04,Before We Go,3000000.0,37151.0,483938.0,tt0443465,Before We Go,Before We Go,2014,95.0,"Comedy,Drama,Romance"
52,2015-09-04,Before We Go,3000000.0,37151.0,483938.0,tt4453750,Before We Go,Before We Go,2014,84.0,"Documentary,Drama,News"
53,2012-01-13,The Divide,3000000.0,18000.0,156362.0,tt1535616,The Divide,The Divide,2011,112.0,"Drama,Horror,Sci-Fi"
53,2012-01-13,The Divide,3000000.0,18000.0,156362.0,tt2254110,The Divide,The Divide,2015,78.0,Documentary
53,2012-01-13,The Divide,3000000.0,18000.0,156362.0,tt4121152,The Divide,The Divide,2018,,Western
56,2017-10-10,Demonic,3000000.0,0.0,4668109.0,tt1841642,Demonic,Demonic,2015,83.0,"Horror,Thriller"
56,2017-10-10,Demonic,3000000.0,0.0,4668109.0,tt8816388,Demonic,Demonic,2018,28.0,Documentary
58,2014-06-27,They Came Together,3000000.0,0.0,82780.0,tt2398249,They Came Together,They Came Together,2014,83.0,"Comedy,Romance"
59,2013-05-21,Open Road,3000000.0,0.0,47469.0,tt1922679,Open Road,Open Road,2013,85.0,"Action,Drama,Thriller"
61,2010-10-01,Barry Munday,3000000.0,0.0,0.0,tt0482461,Barry Munday,Barry Munday,2010,95.0,"Comedy,Drama,Romance"
62,2009-12-31,The Deported,3000000.0,0.0,0.0,tt8633120,The Deported,The Deported,2019,,Documentary
65,2015-12-31,AWOL-72,3000000.0,0.0,0.0,tt2048865,AWOL-72,AWOL-72,2015,82.0,"Action,Thriller"
67,2015-02-06,Enter the Dangerous Mind,3000000.0,0.0,0.0,tt2229377,Enter the Dangerous Mind,Enter the Dangerous Mind,2013,88.0,Thriller
68,2015-03-17,Something Wicked,3000000.0,0.0,0.0,tt1327601,Something Wicked,Something Wicked,2014,95.0,"Drama,Horror,Mystery"
68,2015-03-17,Something Wicked,3000000.0,0.0,0.0,tt9741478,Something Wicked,Something Wicked,2017,,Thriller
69,1967-09-18,Point Blank,3000000.0,0.0,0.0,tt7381042,Point Blank,Point Blank,2017,,"Action,Thriller"
72,2015-08-14,Amnesiac,3000000.0,0.0,0.0,tt2693114,Amnesiac,Amnesiac,2013,90.0,"Drama,Horror,Thriller"
72,2015-08-14,Amnesiac,3000000.0,0.0,0.0,tt2837336,Amnesiac,Amnesiac,2014,90.0,"Drama,Horror,Mystery"
73,2015-12-31,Unnatural,3000000.0,0.0,0.0,tt3551400,Unnatural,Unnatural,2015,89.0,"Action,Horror,Sci-Fi"
74,2015-12-11,Close Range,3000000.0,0.0,0.0,tt3511596,Close Range,Close Range,2015,80.0,"Action,Crime"
80,2010-10-01,Freakonomics,2900000.0,101270.0,172867.0,tt1152822,Freakonomics,Freakonomics,2010,93.0,Documentary
81,2011-08-19,Griff the Invisible,2900000.0,20778.0,25935.0,tt1509803,Griff the Invisible,Griff the Invisible,2010,90.0,"Comedy,Drama,Romance"
93,2018-10-26,Indivisible,2700000.0,3511417.0,3588305.0,tt5147828,Indivisible,Indivisible,2017,78.0,Documentary
93,2018-10-26,Indivisible,2700000.0,3511417.0,3588305.0,tt6512428,Indivisible,Indivisible,2018,119.0,"Drama,War"
95,2015-12-31,Sardaar Ji,2700000.0,0.0,8200000.0,tt4080386,Sardaar Ji,Sardaar Ji,2015,141.0,"Comedy,Fantasy,Horror"
98,1956-01-12,Diane,2660000.0,0.0,0.0,tt3021984,Diane,Diane,2017,82.0,"Crime,Drama,Horror"
98,1956-01-12,Diane,2660000.0,0.0,0.0,tt6705860,Diane,Diane,2018,95.0,Drama
3,2014-05-02,Ida,2600000.0,3827060.0,15298355.0,tt2718492,Ida,Ida,2013,82.0,Drama
10,2011-04-01,"Fat, Sick & Nearly Dead",2600000.0,0.0,0.0,tt1227378,"Fat, Sick & Nearly Dead","Fat, Sick & Nearly Dead",2010,97.0,Documentary
12,2013-01-11,A Haunted House,2500000.0,40041683.0,59922558.0,tt2243537,A Haunted House,A Haunted House,2013,86.0,"Comedy,Fantasy"
14,2013-07-03,Kevin Hart: Let Me Explain,2500000.0,32244051.0,32327255.0,tt2609912,Kevin Hart: Let Me Explain,Kevin Hart: Let Me Explain,2013,75.0,"Comedy,Documentary"
17,1981-10-30,Halloween II,2500000.0,25533818.0,25533818.0,tt7064690,Halloween II,Halloween II,2010,,Horror
22,2013-08-02,The Spectacular Now,2500000.0,6852971.0,6916951.0,tt1714206,The Spectacular Now,The Spectacular Now,2013,95.0,"Comedy,Drama,Romance"
24,1995-01-27,Before Sunrise,2500000.0,5274005.0,5690220.0,tt4224638,Before Sunrise,Before Sunrise,2014,70.0,Drama
25,2016-06-24,Hunt for the Wilderpeople,2500000.0,5205471.0,23845533.0,tt4698684,Hunt for the Wilderpeople,Hunt for the Wilderpeople,2016,101.0,"Adventure,Comedy,Drama"
26,2012-08-17,Robot & Frank,2500000.0,3317468.0,4934356.0,tt1990314,Robot & Frank,Robot & Frank,2012,89.0,"Comedy,Crime,Drama"
