tmdb_id,tconst,primary_title,original_title,movie,runtime_minutes,genres,genre_ids,averagerating,numvotes,release_date_x,release_date_y,vote_average,vote_count,popularity,domestic_gross,production_budget,worldwide_gross
339846,tt1469304,Baywatch,Baywatch,Baywatch,116.0,"Action,Comedy,Crime","[28, 35]",5.6,137528,2017-05-25,2017-05-26,6.1,4748,14.429,58060186,60000000,175863783
74457,tt1470020,Redemption Road,Redemption Road,Redemption Road,95.0,Drama,[18],5.8,479,2011-08-26,2011-08-26,4.7,6,1.128,29384,2300000,29384
37931,tt1470023,MacGruber,MacGruber,MacGruber,90.0,"Action,Comedy,Romance","[28, 12, 35]",5.5,39782,2010-05-21,2010-05-21,5.3,270,7.666,8525600,10000000,8629895
43933,tt1470827,Monsters,Monsters,Monsters,94.0,"Drama,Sci-Fi,Thriller","[18, 53, 878]",6.4,84332,2010-10-29,2010-10-29,6.2,848,10.175,237301,500000,5639730
286567,tt1472584,Max Steel,Max Steel,Max Steel,92.0,"Action,Adventure,Family","[28, 12, 878]",4.6,16788,2016-10-14,2016-10-14,5.2,383,8.88,3818664,10000000,4563080
41439,tt1477076,Saw 3D: The Final Chapter,Saw 3D,Saw 3D,90.0,"Crime,Horror,Mystery","[27, 80]",5.6,83532,2010-10-29,2010-10-28,6.0,1488,20.37,45710178,17000000,133735284
297802,tt1477834,Aquaman,Aquaman,Aquaman,143.0,"Action,Adventure,Fantasy","[28, 12, 14]",7.1,263328,2018-12-21,2018-12-21,6.8,6155,38.102,335061807,160000000,1146894640
52067,tt1477837,Cedar Rapids,Cedar Rapids,Cedar Rapids,87.0,Comedy,[35],6.3,34759,2011-02-11,2011-02-11,6.0,206,7.694,6861102,10000000,7862131
55721,tt1478338,Bridesmaids,Bridesmaids,Bridesmaids,125.0,"Comedy,Romance","[35, 10749]",6.8,249501,2011-05-13,2011-05-13,6.5,2783,9.805,169211718,32500000,289632023
59678,tt1478964,Attack the Block,Attack the Block,Attack the Block,88.0,"Action,Comedy,Sci-Fi","[28, 35, 878]",6.7,93868,2011-07-29,2011-07-29,6.4,1144,9.612,1024175,13000000,6459183
44010,tt1483010,Logan,Logan,Logan,94.0,"Comedy,Drama,Family","[35, 18, 10751]",6.2,252,2017-03-03,2010-09-10,6.1,4,0.9640000000000001,226277068,127000000,615461394
44010,tt3315342,Logan,Logan,Logan,137.0,"Action,Drama,Sci-Fi","[35, 18, 10751]",8.1,560270,2017-03-03,2010-09-10,6.1,4,0.9640000000000001,226277068,127000000,615461394
75612,tt1483013,Oblivion,Oblivion,Oblivion,124.0,"Action,Adventure,Sci-Fi","[28, 878, 12, 9648]",7.0,453966,2013-04-19,2013-04-18,6.5,6850,18.534000000000002,89107235,120000000,287916633
75612,tt1876409,Oblivion,Oblivion,Oblivion,116.0,Thriller,"[28, 878, 12, 9648]",8.0,8,2013-04-19,2013-04-18,6.5,6850,18.534000000000002,89107235,120000000,287916633
40428,tt1484522,8: The Mormon Proposition,8: The Mormon Proposition,8: The Mormon Proposition,80.0,Documentary,[99],7.0,1190,2010-06-18,2010-01-01,6.2,11,2.19,100280,2500000,100280
316029,tt1485796,The Greatest Showman,The Greatest Showman,The Greatest Showman,105.0,"Biography,Drama,Musical",[18],7.6,199663,2017-12-20,2017-12-20,8.0,5197,22.009,174340174,84000000,386665550
49730,tt1486185,Red Riding Hood,Red Riding Hood,Red Riding Hood,100.0,"Fantasy,Horror,Mystery","[14, 53, 27]",5.5,102369,2011-03-11,2011-03-11,5.9,1884,11.856,37662162,42000000,91678442
45168,tt1486192,The Raven,The Raven,The Raven,110.0,"Crime,Mystery,Thriller","[27, 28, 53, 878]",6.4,79578,2012-04-27,2010-04-20,5.9,5,0.6,16008272,26000000,30601801
50601,tt1486193,5 Days of War,5 Days of War,5 Days of War,113.0,"Action,Drama,War","[10752, 18]",5.6,13089,2011-08-19,2011-08-18,5.7,102,8.689,17479,12000000,87793
172391,tt1487931,Khumba,Khumba,Khumba,85.0,"Adventure,Animation,Family","[16, 12, 10751]",5.7,4984,2013-12-06,2013-12-07,5.6,129,9.597000000000001,0,15000000,20898221
133931,tt1488181,Zambezia,Zambezia,Zambezia,83.0,"Adventure,Animation,Comedy","[35, 16, 12, 10751]",5.8,6010,2012-12-31,2012-07-07,5.6,131,7.931,0,20000000,34454336
49520,tt1488555,The Change-Up,The Change-Up,The Change-Up,112.0,"Comedy,Fantasy",[35],6.3,155374,2011-08-05,2011-08-05,6.0,1406,12.122,37243418,52000000,75997067
329440,tt1488602,The Forest,The Forest,The Forest,98.0,"Horror,Thriller","[27, 53, 9648]",3.5,135,2016-01-08,2016-01-08,5.0,957,10.068999999999999,26594261,10000000,40749230
329440,tt3387542,The Forest,The Forest,The Forest,93.0,"Horror,Mystery,Thriller","[27, 53, 9648]",4.8,36423,2016-01-08,2016-01-08,5.0,957,10.068999999999999,26594261,10000000,40749230
329440,tt4982356,The Forest,The Forest,The Forest,109.0,"Drama,Fantasy,Horror","[27, 53, 9648]",6.5,222,2016-01-08,2016-01-08,5.0,957,10.068999999999999,26594261,10000000,40749230
302699,tt1489889,Central Intelligence,Central Intelligence,Central Intelligence,107.0,"Action,Comedy,Crime","[28, 35, 9648]",6.3,138872,2016-06-17,2016-06-17,6.3,3133,14.478,127440871,50000000,217194805
137106,tt1490017,The Lego Movie,The Lego Movie,The Lego Movie,100.0,"Action,Adventure,Animation","[12, 16, 35, 10751, 14]",7.8,304179,2014-02-07,2014-02-07,7.4,4839,19.375,257784718,60000000,457729388
68812,tt1491044,The Iceman,The Iceman,The Iceman,106.0,"Biography,Crime,Drama","[53, 80, 18]",6.9,65571,2013-05-03,2012-09-01,6.5,562,11.248,1930282,10000000,3623609
176069,tt1492841,Foreign Letters,Foreign Letters,Foreign Letters,99.0,"Comedy,Drama",[],6.9,180,2012-03-31,2012-04-22,5.3,3,0.6,0,40000,0
82390,tt1496422,The Paperboy,The Paperboy,The Paperboy,107.0,"Crime,Drama,Mystery","[53, 18, 9648]",5.8,33940,2012-10-05,2012-10-05,5.5,409,8.142999999999999,677200,12500000,4027663
47760,tt1498569,Restless,Restless,Restless,91.0,"Drama,Romance","[18, 10749]",6.8,16736,2011-09-16,2011-09-16,6.4,258,7.268,163753,8000000,2772511
47760,tt2246955,Contrition,Restless,Restless,90.0,"Drama,Thriller","[18, 10749]",3.0,65,2011-09-16,2011-09-16,6.4,258,7.268,163753,8000000,2772511
47760,tt8136112,Restless,Restless,Restless,53.0,Drama,"[18, 10749]",8.4,5,2011-09-16,2011-09-16,6.4,258,7.268,163753,8000000,2772511
51540,tt1499658,Horrible Bosses,Horrible Bosses,Horrible Bosses,98.0,"Comedy,Crime","[35, 80]",6.9,398695,2011-07-08,2011-07-08,6.5,3842,14.058,117538559,35000000,212417601
47327,tt1502404,Drive Angry,Drive Angry,Drive Angry,104.0,"Action,Fantasy,Thriller","[14, 53, 28, 80]",5.4,90203,2011-02-25,2011-02-24,5.3,959,14.095999999999998,10721033,50000000,41042583
424139,tt1502407,Halloween,Halloween,Halloween,106.0,"Horror,Thriller","[53, 27]",6.6,88395,2018-10-19,2018-10-19,6.4,2020,20.839000000000002,159342015,10000000,254900667
166424,tt1502712,Fantastic Four,Fantastic Four,Fantastic Four,100.0,"Action,Adventure,Drama","[28, 12, 878]",4.3,140148,2015-08-07,2015-08-07,4.4,3837,16.36,56117548,120000000,167849187
70435,tt1506999,Haywire,Haywire,Haywire,93.0,"Action,Drama,Thriller","[28, 53, 9648]",5.8,78681,2012-01-20,2011-11-06,5.6,747,10.015,18942396,23000000,36374700
106541,tt1507261,Cargo,Cargo,Cargo,85.0,Drama,"[18, 53]",5.2,454,2011-10-21,2011-10-21,4.4,7,1.925,0,4200000,313230
106541,tt3860916,Cargo,Cargo,Cargo,105.0,"Drama,Horror,Sci-Fi","[18, 53]",6.3,27339,2011-10-21,2011-10-21,4.4,7,1.925,0,4200000,313230
106541,tt5207838,Cargo,Cargo,Cargo,112.0,Drama,"[18, 53]",7.9,33,2011-10-21,2011-10-21,4.4,7,1.925,0,4200000,313230
106541,tt5492502,Cargo,Cargo,Cargo,91.0,Drama,"[18, 53]",6.4,309,2011-10-21,2011-10-21,4.4,7,1.925,0,4200000,313230
52451,tt1509767,The Three Musketeers,The Three Musketeers,The Three Musketeers,110.0,"Action,Adventure,Romance","[12, 28, 53]",5.8,98408,2011-10-21,2011-10-20,5.7,1596,11.932,20377913,90000000,139877913
66942,tt1509803,Griff the Invisible,Griff the Invisible,Griff the Invisible,90.0,"Comedy,Drama,Romance","[10749, 35, 18]",6.1,4478,2011-08-19,2011-08-19,6.0,44,3.5189999999999997,20778,2900000,25935
45132,tt1512235,Super,Super,Super,96.0,"Action,Comedy,Drama","[35, 28, 18]",6.8,70604,2011-04-01,2011-03-31,6.6,726,11.36,327716,2500000,593933
45132,tt1807022,Super,Super,Super,140.0,Drama,"[35, 28, 18]",8.1,1869,2011-04-01,2011-03-31,6.6,726,11.36,327716,2500000,593933
58574,tt1515091,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,Sherlock Holmes: A Game of Shadows,129.0,"Action,Adventure,Crime","[12, 28, 80, 9648]",7.5,394189,2011-12-16,2011-12-16,7.1,6380,18.301,186848418,125000000,535663443
477577,tt1517177,3,3,3,119.0,"Comedy,Drama,Romance","[27, 9648, 53]",6.7,4722,2011-09-16,2018-08-07,6.0,2,1.8159999999999998,59774,7200000,295492
477577,tt2123129,3,3,3,145.0,"Drama,Mystery,Romance","[27, 9648, 53]",7.2,3471,2011-09-16,2018-08-07,6.0,2,1.8159999999999998,59774,7200000,295492
477577,tt2379653,3,3,3,115.0,"Comedy,Drama","[27, 9648, 53]",6.1,101,2011-09-16,2018-08-07,6.0,2,1.8159999999999998,59774,7200000,295492
477577,tt5618160,3,3,3,80.0,"Horror,Mystery,Thriller","[27, 9648, 53]",3.9,166,2011-09-16,2018-08-07,6.0,2,1.8159999999999998,59774,7200000,295492
72710,tt1517260,The Host,The Host,The Host,125.0,"Action,Adventure,Drama","[28, 12, 10749, 878, 53]",5.9,105633,2013-03-29,2013-03-29,6.2,2788,11.458,26623701,50000000,64477051
72710,tt5537146,The Host,The Host,The Host,60.0,Documentary,"[28, 12, 10749, 878, 53]",6.4,8,2013-03-29,2013-03-29,6.2,2788,11.458,26623701,50000000,64477051
57120,tt1518812,Meek's Cutoff,Meek's Cutoff,Meek's Cutoff,104.0,"Drama,Western","[18, 37]",6.6,10439,2011-04-08,2010-10-08,6.5,113,7.309,977772,2000000,1869928
57876,tt1519461,Area 51,Area 51,Area 51,91.0,"Horror,Sci-Fi,Thriller","[27, 53, 878]",4.2,11537,2015-05-15,2015-05-15,4.4,248,6.794,7556,5000000,7556
61891,tt1521197,Anonymous,Anonymous,Anonymous,130.0,"Drama,Thriller","[18, 36, 53]",6.9,37932,2011-10-28,2011-10-28,6.4,434,8.113999999999999,4463292,27500000,15815509
77866,tt1524137,Contraband,Contraband,Contraband,109.0,"Action,Crime,Drama","[53, 28, 18, 80]",6.5,111709,2012-01-13,2012-01-13,6.2,1114,12.357000000000001,66528000,25000000,98406855
157544,tt1524575,The Vatican Tapes,The Vatican Tapes,The Vatican Tapes,91.0,"Horror,Thriller","[53, 27]",5.0,14822,2015-07-24,2015-07-24,4.6,365,7.841,1784763,13000000,14929184
296099,tt1524930,Vacation,Vacation,Vacation,99.0,"Adventure,Comedy",[35],6.1,87582,2015-07-29,2015-07-29,6.2,1934,14.227,58884188,31000000,102306500
84204,tt1525366,Grabbers,Grabbers,Grabbers,94.0,"Comedy,Horror,Sci-Fi","[878, 35, 53, 27, 9648]",6.3,15727,2013-07-19,2013-07-19,6.1,202,7.117000000000001,0,5300000,440821
147441,tt1528100,Exodus: Gods and Kings,Exodus: Gods and Kings,Exodus: Gods and Kings,150.0,"Action,Adventure,Drama","[12, 18, 28]",6.0,150858,2014-12-12,2014-12-12,5.7,2909,26.789,65014513,140000000,268314513
78394,tt1529567,Sea Rex 3D: Journey to a Prehistoric World,Sea Rex 3D: Journey to a Prehistoric World,Sea Rex 3D: Journey to a Prehistoric World,41.0,Documentary,[99],6.9,364,2010-05-28,2010-05-14,7.4,12,2.7460000000000004,6096582,5000000,16515203
44945,tt1529572,Trust,Trust,Trust,106.0,"Crime,Drama,Thriller","[80, 18, 53]",6.9,39422,2011-04-01,2011-04-01,6.6,556,7.805,120016,4000000,120016
44945,tt5541186,Trust,Trust,Trust,92.0,Drama,"[80, 18, 53]",7.3,10,2011-04-01,2011-04-01,6.6,556,7.805,120016,4000000,120016
44945,tt8779022,Trust,Trust,Trust,100.0,"Crime,Drama","[80, 18, 53]",6.4,30,2011-04-01,2011-04-01,6.6,556,7.805,120016,4000000,120016
45658,tt1531663,Everything Must Go,Everything Must Go,Everything Must Go,97.0,"Comedy,Drama","[35, 18, 10749]",6.4,45799,2011-05-13,2011-05-13,6.0,301,7.492999999999999,2712131,5000000,2821010
55347,tt1532503,Beginners,Beginners,Beginners,105.0,"Comedy,Drama,Romance","[18, 10749, 35]",7.2,83770,2011-06-03,2011-06-17,6.9,532,10.322000000000001,5790894,3200000,14314407
109417,tt1532958,Battle of the Year,Battle of the Year,Battle of the Year,110.0,"Drama,Music","[10402, 18]",5.1,8769,2013-09-20,2013-09-21,6.1,130,5.858,8888355,20000000,16723377
50037,tt1534085,Beyond the Black Rainbow,Beyond the Black Rainbow,Beyond the Black Rainbow,110.0,"Horror,Sci-Fi,Thriller","[14, 878, 27]",6.0,10765,2012-05-18,2011-09-24,5.9,150,7.331,56491,1100000,56491
68724,tt1535108,Elysium,Elysium,Elysium,109.0,"Action,Drama,Sci-Fi","[878, 28, 18, 53]",6.6,395572,2013-08-09,2013-08-09,6.4,5406,17.663,93050117,120000000,286192091
109424,tt1535109,Captain Phillips,Captain Phillips,Captain Phillips,134.0,"Biography,Drama,Thriller","[28, 18, 53]",7.8,387402,2013-10-11,2013-10-11,7.6,3909,15.482999999999999,107136417,55000000,220648184
82696,tt1535438,Hope Springs,Hope Springs,Hope Springs,100.0,"Comedy,Drama,Romance","[18, 35, 10749]",6.3,38667,2012-08-08,2012-08-07,6.1,429,8.312999999999999,63536011,30000000,133085295
74536,tt1535612,The Son of No One,The Son of No One,The Son of No One,90.0,"Action,Crime,Drama","[18, 53, 80]",5.1,15743,2011-11-04,2011-11-04,5.1,156,7.586,30680,15000000,1148578
38541,tt1535616,The Divide,The Divide,The Divide,112.0,"Drama,Horror,Sci-Fi","[27, 878, 18]",5.8,33603,2012-01-13,2011-03-13,5.9,302,7.778,18000,3000000,156362
38541,tt2254110,The Divide,The Divide,The Divide,78.0,Documentary,"[27, 878, 18]",6.7,163,2012-01-13,2011-03-13,5.9,302,7.778,18000,3000000,156362
41436,tt1536044,Paranormal Activity 2,Paranormal Activity 2,Paranormal Activity 2,91.0,Horror,"[27, 53]",5.7,93122,2010-10-20,2010-10-21,5.7,1342,8.163,84752907,3000000,177512032
123553,tt1538403,The Mortal Instruments: City of Bones,The Mortal Instruments: City of Bones,The Mortal Instruments: City of Bones,130.0,"Action,Fantasy,Horror","[28, 12, 18, 9648, 10749, 14]",5.9,121936,2013-08-21,2013-08-21,6.3,2915,16.484,31165421,60000000,75965567
351211,tt1540011,Blair Witch,Blair Witch,Blair Witch,89.0,"Horror,Mystery,Thriller","[53, 27]",5.0,36867,2016-09-16,2016-09-16,5.0,1094,9.772,20777061,10000000,38985577
67913,tt1540133,The Guard,The Guard,The Guard,96.0,"Comedy,Crime,Thriller","[28, 35, 53, 80]",7.3,75183,2011-07-29,2011-07-29,6.9,563,10.177,5359774,6000000,21197454
58882,tt1541995,Snow Flower and the Secret Fan,Snow Flower and the Secret Fan,Snow Flower and the Secret Fan,104.0,"Drama,History","[18, 36]",6.1,3429,2011-07-15,2011-07-15,5.9,39,4.519,1348205,6000000,11348205
44115,tt1542344,127 Hours,127 Hours,127 Hours,94.0,"Adventure,Biography,Drama","[12, 18, 53]",7.6,323949,2010-11-05,2010-11-05,7.0,4469,11.435,18335230,18000000,60217171
54897,tt1544600,The Grace Card,The Grace Card,The Grace Card,101.0,Drama,[18],6.6,2488,2011-02-25,2011-02-25,6.5,18,2.142,2430735,200000,2430735
73935,tt1545106,Vamps,Vamps,Vamps,92.0,"Comedy,Horror,Romance","[35, 10749, 27]",5.2,8838,2012-11-02,2012-11-02,5.0,145,6.65,3361,16000000,94812
73935,tt1719676,Vamps,Vamps,Vamps,89.0,"Comedy,Horror,Thriller","[35, 10749, 27]",4.5,13,2012-11-02,2012-11-02,5.0,145,6.65,3361,16000000,94812
68202,tt1547090,Without Men,Without Men,Without Men,87.0,Comedy,"[35, 10749]",3.3,1576,2011-12-31,2011-06-29,4.5,13,2.312,0,4700000,0
49526,tt1547234,Premium Rush,Premium Rush,Premium Rush,91.0,"Action,Crime,Thriller","[80, 28, 53]",6.5,105279,2012-08-24,2012-08-24,6.2,1244,12.484000000000002,20275446,35000000,31393201
55420,tt1549572,Another Earth,Another Earth,Another Earth,92.0,"Drama,Romance,Sci-Fi","[18, 878]",7.0,85839,2011-07-22,2011-07-22,6.7,853,10.03,1321194,175000,2102779
76640,tt1549920,The Last Stand,The Last Stand,The Last Stand,107.0,"Action,Thriller","[28, 80, 53]",6.4,126623,2013-01-18,2013-01-12,5.9,1692,15.894,12050299,30000000,48330757
55720,tt1554091,A Better Life,A Better Life,A Better Life,98.0,"Drama,Romance",[18],7.2,14602,2011-06-24,2011-06-24,7.1,97,5.885,1759252,10000000,1884251
45272,tt1555064,Country Strong,Country Strong,Country Strong,117.0,"Drama,Music","[18, 10749, 10402]",6.3,16296,2010-12-22,2010-12-22,6.3,126,7.567,20218921,15000000,20601987
457136,tt1555069,Mary Queen of Scots,Mary Queen of Scots,Mary Queen of Scots,119.0,"Biography,Drama,History","[18, 36]",5.5,753,2018-12-07,2018-12-07,6.6,592,16.115,16468499,25000000,46734733
457136,tt2328900,Mary Queen of Scots,Mary Queen of Scots,Mary Queen of Scots,124.0,"Biography,Drama,History","[18, 36]",6.3,23866,2018-12-07,2018-12-07,6.6,592,16.115,16468499,25000000,46734733
109491,tt1559547,Beautiful Creatures,Beautiful Creatures,Beautiful Creatures,124.0,"Drama,Fantasy,Romance","[14, 18, 10749]",6.2,79764,2013-02-14,2013-02-14,5.7,1826,11.198,19452138,50000000,60282876
68722,tt1560747,The Master,The Master,The Master,138.0,Drama,[18],7.1,131365,2012-09-14,2012-09-14,7.1,1323,12.829,16247159,37500000,50647416
68722,tt4273106,The Master,The Master,The Master,86.0,"Action,History",[18],4.8,54,2012-09-14,2012-09-14,7.1,1323,12.829,16247159,37500000,50647416
47546,tt1560957,I Want Your Money,I Want Your Money,I Want Your Money,92.0,Documentary,[99],5.1,1244,2010-10-15,2010-07-06,4.2,5,0.7440000000000001,433588,400000,433588
76487,tt1560985,The Devil Inside,The Devil Inside,The Devil Inside,83.0,Horror,"[53, 27]",4.2,33522,2012-01-06,2012-01-06,4.7,441,7.403,53262945,1000000,101759490
50875,tt1562568,Higher Ground,Higher Ground,Higher Ground,109.0,Drama,"[18, 53]",6.3,2869,2011-08-23,2011-08-26,5.9,21,4.545,841056,1800000,842693
72913,tt1562847,Amigo,Amigo,Amigo,124.0,"Drama,War","[18, 36, 10752]",5.9,514,2011-08-19,2011-08-19,4.8,4,0.84,184705,1500000,184705
51828,tt1563738,One Day,One Day,One Day,107.0,"Drama,Romance","[18, 10749]",7.0,128094,2011-08-19,2011-08-19,7.2,2105,10.308,13843771,15000000,59168692
51828,tt6168298,One Day,One Day,One Day,135.0,"Drama,Romance","[18, 10749]",7.8,1454,2011-08-19,2011-08-19,7.2,2105,10.308,13843771,15000000,59168692
51828,tt6214734,One Day,One Day,One Day,118.0,"Drama,Fantasy","[18, 10749]",6.6,269,2011-08-19,2011-08-19,7.2,2105,10.308,13843771,15000000,59168692
454619,tt1563742,Overboard,Overboard,Overboard,112.0,"Comedy,Romance","[10749, 35]",5.9,25607,2018-05-04,2018-05-04,6.3,535,19.477,50316123,12000000,85369830
62837,tt1564349,Dolphin Tale,Dolphin Tale,Dolphin Tale,113.0,"Drama,Family","[18, 10751]",6.9,20746,2011-09-23,2011-09-23,6.8,327,10.679,72286779,37000000,96068724
42684,tt1564585,Skyline,Skyline,Skyline,92.0,"Action,Sci-Fi,Thriller","[878, 28]",4.4,83710,2010-11-12,2010-11-12,4.8,833,8.847000000000001,21416355,10000000,68264973
96399,tt1566501,For Greater Glory: The True Story of Cristiada,For Greater Glory: The True Story of Cristiada,For Greater Glory: The True Story of Cristiada,145.0,"Drama,History,War","[36, 18]",6.6,4202,2012-06-01,2012-06-01,6.6,63,4.519,5669081,12000000,10026255
49527,tt1568338,Man on a Ledge,Man on a Ledge,Man on a Ledge,102.0,"Action,Adventure,Crime","[28, 53, 80]",6.6,137507,2012-01-27,2012-01-27,6.3,1460,11.263,18620000,42000000,49621440
80468,tt1568341,Some Guy Who Kills People,Some Guy Who Kills People,Some Guy Who Kills People,97.0,"Comedy,Crime,Drama","[35, 27, 53]",6.3,5111,2012-07-03,2012-10-05,6.1,59,5.9079999999999995,0,300000,0
65754,tt1568346,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,The Girl with the Dragon Tattoo,158.0,"Crime,Drama,Mystery","[53, 80, 9648, 18]",7.8,387580,2011-12-20,2011-12-14,7.3,3971,17.823,102515793,90000000,239373970
57212,tt1568911,War Horse,War Horse,War Horse,146.0,"Drama,History,War","[18, 10752]",7.2,136447,2011-12-25,2011-12-25,7.2,1849,10.378,79883359,70000000,156815529
284568,tt1570983,Closure,Closure,Closure,95.0,Thriller,[99],5.5,95,2015-03-17,2013-12-01,8.0,1,0.6,0,100000,0
284568,tt2170576,Closure,Closure,Closure,72.0,"Comedy,Drama,Romance",[99],7.9,16,2015-03-17,2013-12-01,8.0,1,0.6,0,100000,0
284568,tt2405862,Closure,Closure,Closure,76.0,"Adventure,Biography,Documentary",[99],8.0,150,2015-03-17,2013-12-01,8.0,1,0.6,0,100000,0
284568,tt4338136,Closure,Closure,Closure,62.0,Drama,[99],6.4,21,2015-03-17,2013-12-01,8.0,1,0.6,0,100000,0
284568,tt7385812,Closure,Closure,Closure,90.0,"Comedy,Drama",[99],7.9,15,2015-03-17,2013-12-01,8.0,1,0.6,0,100000,0
47607,tt1570989,Tiny Furniture,Tiny Furniture,Tiny Furniture,98.0,"Comedy,Drama,Romance","[10749, 35, 18]",6.2,13397,2010-11-12,2010-11-12,5.9,82,6.695,391674,50000,424149
48231,tt1571222,A Dangerous Method,A Dangerous Method,A Dangerous Method,99.0,"Biography,Drama,Romance","[18, 53]",6.4,93259,2011-11-23,2011-11-23,6.3,1066,10.352,5702083,20000000,14807531
428078,tt1571234,Mortal Engines,Mortal Engines,Mortal Engines,128.0,"Action,Adventure,Fantasy","[12, 14]",6.1,70193,2018-12-14,2018-12-14,6.0,1751,40.095,15951040,100000000,85287417
244772,tt1571249,The Skeleton Twins,The Skeleton Twins,The Skeleton Twins,93.0,"Comedy,Drama,Romance",[18],6.8,36793,2014-09-12,2014-09-12,6.7,394,10.341,5284309,1000000,5797192
76617,tt1572315,Texas Chainsaw 3D,Texas Chainsaw 3D,Texas Chainsaw 3D,92.0,"Horror,Thriller","[27, 53]",4.8,41784,2013-01-04,2013-01-04,5.3,780,18.256,34341945,20000000,47666013
58626,tt1575694,The Hit List,The Hit List,The Hit List,90.0,"Action,Thriller","[28, 53]",5.4,11081,2011-05-10,2011-04-03,5.4,116,6.2410000000000005,0,6000000,0
327833,tt1576702,Skin Trade,Skin Trade,Skin Trade,78.0,Documentary,"[53, 28, 18]",8.8,31,2015-05-08,2014-11-07,5.6,96,9.362,1242,9000000,1242
327833,tt1641841,Skin Trade,Skin Trade,Skin Trade,96.0,"Action,Crime,Thriller","[53, 28, 18]",5.7,6942,2015-05-08,2014-11-07,5.6,96,9.362,1242,9000000,1242
44564,tt1578275,The Dilemma,The Dilemma,The Dilemma,111.0,"Comedy,Drama","[35, 18]",5.3,48148,2011-01-14,2011-01-13,5.3,448,9.517999999999999,48475290,70000000,70546865
82505,tt1582507,House at the End of the Street,House at the End of the Street,House at the End of the Street,101.0,"Drama,Horror,Thriller","[27, 53]",5.6,66303,2012-09-21,2012-09-21,5.8,1033,8.72,31611916,6900000,44103982
